_step,_runtime,_timestamp,Training/Update/machine_actor_loss,Training/Update/job_actor_loss,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_std,Evaluation/100instances/pt_eval_std,Evaluation/100instances/transT_eval_std,Evaluation/100instances/idleT_eval_mean,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/obj_eval_std,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/pt_eval_mean,Evaluation/100instances/obj_eval_mean
313,5337.718565372,1746513175.591775,,,,,,,,,,,,,
314,5376.921293114,1746513214.7943194,0.19086168706417084,0.21983933448791504,0.5287500619888306,,,,,,,,,,
315,5382.954771548,1746513220.8279474,,,,,,,,,,,,,
316,5386.444040683,1746513224.3171883,,,,,,,,,,,,,
317,5390.827746499,1746513228.700815,,,,,,,,,,,,,
318,5394.255667465,1746513232.128908,,,,,,,,,,,,,
319,5487.809281821,1746513325.6820445,0.09015966951847076,0.1060195192694664,0.56805819272995,99.76453905710909,75.78550427311494,51.06940587750846,907.1555782240007,239.55366643164862,190.52847502854678,674.1269215899852,416.1543921994088,522.9240003689763,889.5933333595145
320,5494.435437207,1746513332.308604,,,,,,,,,,,,,
321,5498.560680017,1746513336.4338696,,,,,,,,,,,,,
322,5502.961131501,1746513340.8343565,,,,,,,,,,,,,
323,5506.554523746,1746513344.4277716,,,,,,,,,,,,,
324,5545.969738467,1746513383.842699,0.08778855949640274,0.08245134353637695,0.4715023934841156,,,,,,,,,,
325,5553.110126581,1746513390.9832873,,,,,,,,,,,,,
326,5557.276786243,1746513395.1499233,,,,,,,,,,,,,
327,5561.601806102,1746513399.474939,,,,,,,,,,,,,
328,5565.803071766,1746513403.67621,,,,,,,,,,,,,
329,5662.691968714,1746513500.5647547,0.2340882271528244,0.24875247478485107,0.5876161456108093,63.36012429351758,78.59763194440954,41.51002004444729,685.5608509175315,250.64933159813663,131.13847231471766,608.3331535662662,270.4538432302675,526.3997851409358,778.2473821695207
330,5668.637544589,1746513506.5107014,,,,,,,,,,,,,
331,5673.935125595,1746513511.8082855,,,,,,,,,,,,,
332,5677.478404258,1746513515.3516226,,,,,,,,,,,,,
333,5680.877633075,1746513518.750818,,,,,,,,,,,,,
334,5720.538311318,1746513558.411254,0.17842981219291687,0.21779604256153107,0.502729594707489,,,,,,,,,,
335,5726.994691427,1746513564.867806,,,,,,,,,,,,,
336,5730.778725641,1746513568.651919,,,,,,,,,,,,,
337,5735.286335291,1746513573.1595201,,,,,,,,,,,,,
338,5739.443122648,1746513577.3163476,,,,,,,,,,,,,
339,5832.61204641,1746513670.4847367,0.05397961661219597,0.09595254808664322,0.5329293608665466,75.85405531969329,78.01548076802943,43.11538601313754,731.2547520284143,242.7267518757826,138.9870119442,634.7472679354512,307.603275377859,524.971666741391,804.9348250572591
340,5839.330968458,1746513677.2039447,,,,,,,,,,,,,
341,5843.286519393,1746513681.159742,,,,,,,,,,,,,
342,5847.95291603,1746513685.8260806,,,,,,,,,,,,,
343,5851.480440759,1746513689.3536136,,,,,,,,,,,,,
344,5892.271091881,1746513730.1117728,0.038233835250139236,0.10557227581739426,0.4914650022983551,,,,,,,,,,
345,5898.384008719,1746513736.2571766,,,,,,,,,,,,,
346,5902.83358165,1746513740.7066915,,,,,,,,,,,,,
347,5906.875469404,1746513744.748641,,,,,,,,,,,,,
348,5910.686806773,1746513748.5600092,,,,,,,,,,,,,
349,6003.987756291,1746513841.8604016,0.10444512218236923,0.0837368592619896,0.4860900044441223,69.32832293143989,76.3513221456103,44.721771422859455,727.4210787932441,244.6571054068229,129.51391710191965,611.6887646411125,274.00657129785947,525.1055621883876,794.6175833304624
350,6010.361846754,1746513848.2349358,,,,,,,,,,,,,
351,6014.2636932,1746513852.136823,,,,,,,,,,,,,
352,6018.191829916,1746513856.0650153,,,,,,,,,,,,,
353,6022.440052163,1746513860.3132014,,,,,,,,,,,,,
354,6063.639134198,1746513901.5119238,0.021570852026343346,0.020780516788363457,0.5027028322219849,,,,,,,,,,
355,6070.446377187,1746513908.3194604,,,,,,,,,,,,,
356,6074.80636327,1746513912.679531,,,,,,,,,,,,,
357,6079.306573557,1746513917.1796877,,,,,,,,,,,,,
358,6082.906472042,1746513920.7797267,,,,,,,,,,,,,
359,6175.277950948,1746514013.1507387,0.10737748444080353,0.13089554011821747,0.5597094893455505,67.7139780311657,76.79485358288373,43.748465997076146,697.026666236952,238.05026191203123,129.13504515253814,597.6172281857597,265.2434136161807,526.4913106809179,776.0641344238581
360,6181.712191621,1746514019.5853248,,,,,,,,,,,,,
361,6185.698925051,1746514023.572064,,,,,,,,,,,,,
362,6189.781412955,1746514027.6546369,,,,,,,,,,,,,
363,6193.980451896,1746514031.8536398,,,,,,,,,,,,,
364,6233.559296938,1746514071.4322195,0.1106906458735466,0.12544815242290497,0.4733060896396637,,,,,,,,,,
365,6239.21369372,1746514077.086777,,,,,,,,,,,,,
366,6243.411212546,1746514081.284447,,,,,,,,,,,,,
367,6246.873261707,1746514084.7465043,,,,,,,,,,,,,
368,6250.85393119,1746514088.7271717,,,,,,,,,,,,,
369,6343.945847797,1746514181.8186665,0.09637878090143204,0.06522641330957413,0.49311357736587524,75.6374313117604,78.72611478812536,49.56823756343578,777.1090304727155,237.72762519697022,144.10572707214212,636.0472218861275,309.95598274800136,526.8140733224313,823.5336553119037
370,6350.126498156,1746514187.9996002,,,,,,,,,,,,,
371,6354.150114145,1746514192.0232744,,,,,,,,,,,,,
372,6357.836876938,1746514195.710134,,,,,,,,,,,,,
373,6362.487202541,1746514200.3603146,,,,,,,,,,,,,
374,6403.812041626,1746514241.6850102,0.062327899038791656,0.1280473917722702,0.5127862095832825,,,,,,,,,,
375,6410.153687553,1746514248.0267742,,,,,,,,,,,,,
376,6414.778697046,1746514252.6518476,,,,,,,,,,,,,
377,6418.955232126,1746514256.8284166,,,,,,,,,,,,,
378,6424.063999527,1746514261.9371707,,,,,,,,,,,,,
379,6516.44550464,1746514354.3182726,0.0022866285871714354,0.07710818201303482,0.4661047160625458,75.16330989306218,75.92739745014228,48.06545821149895,664.4571804246506,241.4561088700166,129.88586310103835,586.494895044865,257.65347063914595,524.4865136898828,758.4666574377625
380,6522.601435837,1746514360.4746494,,,,,,,,,,,,,
381,6527.762175697,1746514365.6353388,,,,,,,,,,,,,
382,6531.536052149,1746514369.4091873,,,,,,,,,,,,,
383,6536.36275211,1746514374.2359536,,,,,,,,,,,,,
384,6576.07917798,1746514413.9520578,0.17877459526062012,0.18212340772151947,0.5283603668212891,,,,,,,,,,
385,6582.3704629,1746514420.2435527,,,,,,,,,,,,,
386,6586.679286731,1746514424.5524776,,,,,,,,,,,,,
387,6590.521726419,1746514428.394852,,,,,,,,,,,,,
388,6594.893027746,1746514432.7661872,,,,,,,,,,,,,
389,6687.467765799,1746514525.3406277,0.08463575690984726,0.09206023812294006,0.46288546919822693,54.960531125760355,76.59665376024795,38.84901473820253,614.4762925633452,257.28231111805553,89.31567959413702,555.3552280157309,202.17978835892106,525.404483075155,729.5508636853036
390,6693.416800498,1746514531.2899797,,,,,,,,,,,,,
391,6697.63132032,1746514535.5045516,,,,,,,,,,,,,
392,6701.540869066,1746514539.4142613,,,,,,,,,,,,,
393,6705.307765763,1746514543.1810567,,,,,,,,,,,,,
394,6743.539701737,1746514581.4127023,0.2004561424255371,0.18180277943611145,0.5452198386192322,,,,,,,,,,
395,6749.642191092,1746514587.5154002,,,,,,,,,,,,,
396,6753.534226239,1746514591.407428,,,,,,,,,,,,,
397,6757.764319982,1746514595.637429,,,,,,,,,,,,,
398,6762.706514245,1746514600.5796955,,,,,,,,,,,,,
399,6854.923574154,1746514692.796261,0.15367820858955383,0.1312713772058487,0.5786675810813904,57.40625537255273,76.51819030739753,39.78547143599478,711.5463498808436,258.44978358178236,116.9071718063963,570.097976346156,242.73793536636458,523.1399763355296,773.6036777413683
400,6861.063840903,1746514698.9369671,,,,,,,,,,,,,
401,6865.518298843,1746514703.3913665,,,,,,,,,,,,,
402,6869.567677572,1746514707.4408653,,,,,,,,,,,,,
403,6873.297013214,1746514711.1702316,,,,,,,,,,,,,
404,6912.130337432,1746514750.003148,0.0548846498131752,0.06964695453643799,0.5257505178451538,,,,,,,,,,
405,6918.363820209,1746514756.2369719,,,,,,,,,,,,,
406,6922.598826735,1746514760.4720206,,,,,,,,,,,,,
407,6926.399248212,1746514764.2723002,,,,,,,,,,,,,
408,6930.9355726,1746514768.8087199,,,,,,,,,,,,,
409,7022.270060475,1746514860.1427627,0.06899700313806534,0.05258244276046753,0.501747190952301,67.41116261244665,75.9428519072291,38.816934598952166,795.8120665345322,257.23401221408153,124.85891091815265,579.3737713475601,238.8668349784118,524.7418551361774,811.4178796501242
410,7028.65130637,1746514866.5244777,,,,,,,,,,,,,
411,7033.195552996,1746514871.0687075,,,,,,,,,,,,,
412,7037.119084058,1746514874.9922538,,,,,,,,,,,,,
413,7041.361052235,1746514879.2342305,,,,,,,,,,,,,
414,7081.543914406,1746514919.4167163,0.15223757922649384,0.19024629890918732,0.6162456274032593,,,,,,,,,,
415,7087.474704746,1746514925.347914,,,,,,,,,,,,,
416,7091.485350559,1746514929.3585,,,,,,,,,,,,,
417,7096.157232253,1746514934.0303867,,,,,,,,,,,,,
418,7100.074308734,1746514937.947561,,,,,,,,,,,,,
419,7190.550489926,1746515028.423263,0.07461782544851303,0.10486769676208496,0.5176815390586853,75.78078273000176,80.69153211575657,36.817289036504505,812.4355861360825,258.90136524609915,151.70816127295987,590.8631509236926,295.0212640020043,525.6183252227216,823.3470979622185
420,7196.940573346,1746515034.8137548,,,,,,,,,,,,,
421,7200.267926875,1746515038.1411314,,,,,,,,,,,,,
422,7204.865235365,1746515042.7384758,,,,,,,,,,,,,
423,7208.925878914,1746515046.7989862,,,,,,,,,,,,,
424,7246.977868079,1746515084.8508415,0.11906379461288452,0.20812229812145233,0.5123358964920044,,,,,,,,,,
425,7253.291735117,1746515091.1648855,,,,,,,,,,,,,
426,7257.939869581,1746515095.8131344,,,,,,,,,,,,,
427,7261.870116971,1746515099.743479,,,,,,,,,,,,,
428,7265.808425429,1746515103.6815953,,,,,,,,,,,,,
429,7358.24294229,1746515196.1157422,-0.015097777359187603,-0.004381300415843725,0.4843228757381439,70.39575197913945,75.46148423085452,38.83076366693725,698.9549216324002,258.19751201491766,128.0482046837778,579.3127896882659,239.65756031390032,523.3157029960679,772.2728681296771
430,7364.650303293,1746515202.5234652,,,,,,,,,,,,,
431,7368.599220007,1746515206.4723642,,,,,,,,,,,,,
432,7372.608427091,1746515210.4815183,,,,,,,,,,,,,
433,7376.341538142,1746515214.214779,,,,,,,,,,,,,
434,7415.443909211,1746515253.3170316,0.15278367698192596,0.11193826049566269,0.5516709685325623,,,,,,,,,,
435,7421.900498564,1746515259.7736351,,,,,,,,,,,,,
436,7425.305557186,1746515263.1787813,,,,,,,,,,,,,
437,7429.515411818,1746515267.388556,,,,,,,,,,,,,
438,7433.149238141,1746515271.0225208,,,,,,,,,,,,,
439,7531.716944211,1746515369.5896735,0.14007344841957092,0.18734072148799896,0.5173562169075012,62.17750409797279,77.91507083667577,36.53334024767975,692.1173161377928,255.45894880642777,114.16414074969059,554.1182022938543,216.05341009756702,525.6759466767797,759.8563758046563
440,7537.52318108,1746515375.3961105,,,,,,,,,,,,,
441,7541.821288567,1746515379.6945465,,,,,,,,,,,,,
442,7546.230861069,1746515384.1040008,,,,,,,,,,,,,
443,7550.117249036,1746515387.9904394,,,,,,,,,,,,,
444,7589.047890726,1746515426.920878,0.22290027141571045,0.24297116696834564,0.5600183606147766,,,,,,,,,,
445,7595.362640517,1746515433.2357614,,,,,,,,,,,,,
446,7599.646854879,1746515437.5199947,,,,,,,,,,,,,
447,7603.541416687,1746515441.4145277,,,,,,,,,,,,,
448,7607.292492919,1746515445.16566,,,,,,,,,,,,,
449,7695.437483528,1746515533.3102682,-0.030280768871307373,0.0331941694021225,0.49132615327835083,68.03836970421233,78.05444572180197,38.46367400923585,739.2702208413818,253.50820375093406,125.79990867203875,584.6339352617752,239.38071846122097,524.4644330763813,790.0490764220021
450,7701.064907759,1746515538.9381237,,,,,,,,,,,,,
451,7705.21375553,1746515543.0869725,,,,,,,,,,,,,
452,7710.173280372,1746515548.0465415,,,,,,,,,,,,,
453,7713.859512132,1746515551.7328947,,,,,,,,,,,,,
454,7752.648188933,1746515590.5211236,0.07138287276029587,0.08884582668542862,0.4888250529766083,,,,,,,,,,
455,7758.889742279,1746515596.7628393,,,,,,,,,,,,,
456,7762.791993075,1746515600.6645477,,,,,,,,,,,,,
457,7766.935807526,1746515604.8089962,,,,,,,,,,,,,
458,7771.143718112,1746515609.0170135,,,,,,,,,,,,,
459,7860.022748687,1746515697.895587,0.1992400884628296,0.10884072631597519,0.5748283267021179,74.02097295841014,77.11211740210888,38.848390371292695,782.3823246310047,255.21845349518628,121.81880610875844,584.198137856365,223.99072103880067,524.531237741127,807.488370790436
460,7866.514330983,1746515704.387556,,,,,,,,,,,,,
461,7870.83760831,1746515708.7107189,,,,,,,,,,,,,
462,7875.617477336,1746515713.4905488,,,,,,,,,,,,,
463,7879.833680904,1746515717.7068446,,,,,,,,,,,,,
464,7919.318256391,1746515757.1912444,0.07565780729055405,0.1286693662405014,0.47422105073928833,,,,,,,,,,
465,7925.124435472,1746515762.9975803,,,,,,,,,,,,,
466,7928.947766972,1746515766.8211489,,,,,,,,,,,,,
467,7932.555029896,1746515770.3875875,,,,,,,,,,,,,
468,7936.690523122,1746515774.563736,,,,,,,,,,,,,
469,8028.68941426,1746515866.562147,0.04343526437878609,0.11974870413541794,0.5021532773971558,67.82982440126128,75.50822893935003,36.6127726019543,761.236008294887,248.89503415996364,144.4551296242064,584.9079481446327,284.05956506155763,523.2012175907457,797.5170764440987
470,8035.168441031,1746515873.041728,,,,,,,,,,,,,
471,8039.135088702,1746515877.0083628,,,,,,,,,,,,,
472,8043.611643112,1746515881.4850206,,,,,,,,,,,,,
473,8047.425648571,1746515885.2989085,,,,,,,,,,,,,
474,8087.157692336,1746515925.0305915,-0.041877686977386475,-0.0004184577555861324,0.4929959774017334,,,,,,,,,,
475,8093.274876216,1746515931.1480474,,,,,,,,,,,,,
476,8097.569010018,1746515935.4422622,,,,,,,,,,,,,
477,8101.444184001,1746515939.317376,,,,,,,,,,,,,
478,8105.207887595,1746515943.0812936,,,,,,,,,,,,,
479,8200.525913282,1746516038.3987086,0.06519076228141785,0.09936714172363281,0.5339407920837402,63.3787130699565,77.78233357117617,38.380079698524426,733.0151867416839,247.31595703233316,117.62514402846054,568.8559527983958,223.08511548308778,525.3065127930565,780.3342523397213
480,8206.420144451,1746516044.2932148,,,,,,,,,,,,,
481,8210.7108198,1746516048.5841033,,,,,,,,,,,,,
482,8214.61862843,1746516052.4919229,,,,,,,,,,,,,
483,8218.677340376,1746516056.5505452,,,,,,,,,,,,,
484,8257.108938251,1746516094.981885,0.04767173156142235,0.06013898923993111,0.4989069402217865,,,,,,,,,,
485,8263.264153979,1746516101.137492,,,,,,,,,,,,,
486,8267.00045259,1746516104.8736663,,,,,,,,,,,,,
487,8271.509507786,1746516109.382759,,,,,,,,,,,,,
488,8275.606423724,1746516113.4797573,,,,,,,,,,,,,
489,8364.863618809,1746516202.7364392,0.15049323439598083,0.20412993431091309,0.5224414467811584,66.79757310629236,78.91301486244174,36.68059065062325,703.4812976761875,250.78614512042466,118.53058683127625,548.1242219553116,219.90455678182744,526.1349757565891,761.2534271793202
490,8371.094727132,1746516208.9678135,,,,,,,,,,,,,
491,8374.648117623,1746516212.5215275,,,,,,,,,,,,,
492,8378.680324045,1746516216.553467,,,,,,,,,,,,,
493,8382.623069563,1746516220.4603386,,,,,,,,,,,,,
494,8421.286841289,1746516259.1596506,0.07019008696079254,0.04289279505610466,0.5229595899581909,,,,,,,,,,
495,8427.897738111,1746516265.7708383,,,,,,,,,,,,,
496,8432.352915822,1746516270.2261198,,,,,,,,,,,,,
497,8436.701700083,1746516274.5750837,,,,,,,,,,,,,
498,8440.540953414,1746516278.414089,,,,,,,,,,,,,
499,8529.163344631,1746516367.0359137,0.04994066059589386,0.16185270249843597,0.5713324546813965,66.83049913202746,77.54183950620899,39.284055265894146,670.6163572250116,256.9422636512998,111.17977793250867,548.6335416513787,210.37659138672703,524.7364337875568,748.982985795839
500,8535.789035925,1746516373.6622574,,,,,,,,,,,,,
501,8540.083397243,1746516377.956341,,,,,,,,,,,,,
502,8544.187570859,1746516382.06088,,,,,,,,,,,,,
503,8548.650474636,1746516386.5237615,,,,,,,,,,,,,
504,8586.874137415,1746516424.7469923,0.1685827672481537,0.2239021360874176,0.542796790599823,,,,,,,,,,
505,8592.971333612,1746516430.844459,,,,,,,,,,,,,
506,8596.98954586,1746516434.8626988,,,,,,,,,,,,,
507,8601.004158752,1746516438.877525,,,,,,,,,,,,,
508,8604.97320616,1746516442.8464391,,,,,,,,,,,,,
509,8696.870908841,1746516534.7435799,0.08434949070215225,0.08446576446294785,0.4596277177333832,59.6322493385293,75.93856648008962,35.846066670092256,737.2101778837889,259.9849665309543,109.39635980708172,543.2875904513555,199.68763776382158,523.3121618869093,773.5209653950121
510,8703.214693349,1746516541.087891,,,,,,,,,,,,,
511,8706.901456705,1746516544.774862,,,,,,,,,,,,,
512,8710.769652534,1746516548.6428711,,,,,,,,,,,,,
513,8714.8708972,1746516552.7440593,,,,,,,,,,,,,
514,8753.396729065,1746516591.2697554,0.09851551055908203,0.10579293221235275,0.5515210628509521,,,,,,,,,,
515,8758.893787061,1746516596.766945,,,,,,,,,,,,,
516,8762.666950848,1746516600.5208423,,,,,,,,,,,,,
517,8766.80606157,1746516604.679327,,,,,,,,,,,,,
518,8770.988585489,1746516608.8618004,,,,,,,,,,,,,
519,8856.78372632,1746516694.656499,0.00359893380664289,0.08155205100774765,0.4841616749763489,57.27173123026819,77.96939890911361,35.89439015528561,747.8492054022662,259.237408014429,95.75523833760629,542.1177618087147,173.7718758071555,525.5409471156819,778.0506473335511
520,8863.14583869,1746516701.0190449,,,,,,,,,,,,,
521,8867.219108536,1746516705.0922427,,,,,,,,,,,,,
522,8871.053489383,1746516708.9267178,,,,,,,,,,,,,
523,8875.014706316,1746516712.8878791,,,,,,,,,,,,,
524,8913.782095148,1746516751.6550233,0.04101913794875145,0.11454583704471588,0.5385358929634094,,,,,,,,,,
525,8919.621190932,1746516757.4942877,,,,,,,,,,,,,
526,8923.491358522,1746516761.3646183,,,,,,,,,,,,,
527,8927.697658215,1746516765.5708528,,,,,,,,,,,,,
528,8931.444369109,1746516769.3175492,,,,,,,,,,,,,
529,9028.068939313,1746516865.941756,0.11692196130752563,0.06573972851037979,0.5675126314163208,87.24502186232185,77.7719064600405,34.35231826562429,864.7174019411785,254.99144925385642,182.18544723894885,574.2492286634867,353.42531319027427,523.6403661631184,836.0410885578851
530,9035.221655357,1746516873.0947435,,,,,,,,,,,,,
531,9039.776947571,1746516877.6502714,,,,,,,,,,,,,
532,9044.156097083,1746516882.0292027,,,,,,,,,,,,,
533,9048.279580597,1746516886.1527708,,,,,,,,,,,,,
534,9087.54201473,1746516925.414976,0.04231269285082817,0.05214129760861397,0.5064682364463806,,,,,,,,,,
535,9094.267595945,1746516932.1408136,,,,,,,,,,,,,
536,9098.884415816,1746516936.7576585,,,,,,,,,,,,,
537,9103.354414983,1746516941.2276347,,,,,,,,,,,,,
538,9107.389909139,1746516945.2631533,,,,,,,,,,,,,
539,9202.08249354,1746517039.9550316,-0.0001237824617419392,0.04237351939082146,0.5217453837394714,99.92724751112851,75.99536009568504,39.42649289056614,980.4356684822429,257.01786063832253,210.168780850031,600.028755298479,442.5439653274562,523.4384134780813,892.9647070311861
540,9208.967697289,1746517046.8408868,,,,,,,,,,,,,
541,9213.007324751,1746517050.8800783,,,,,,,,,,,,,
542,9217.023830847,1746517054.8966382,,,,,,,,,,,,,
543,9221.098782527,1746517058.9719555,,,,,,,,,,,,,
544,9261.42477201,1746517099.2977076,0.13439016044139862,0.18822602927684784,0.5143765807151794,,,,,,,,,,
545,9267.745340457,1746517105.6184955,,,,,,,,,,,,,
546,9271.773434712,1746517109.6466968,,,,,,,,,,,,,
547,9276.216601341,1746517114.0897932,,,,,,,,,,,,,
548,9280.638742009,1746517118.512002,,,,,,,,,,,,,
549,9376.000520872,1746517213.873421,0.14516659080982208,0.13534031808376312,0.5988569259643555,87.12831156997383,77.93933171315093,34.55193850584428,890.3054609676427,254.4035818970782,194.59442706413972,588.9761282451913,397.0804588516976,525.7373234480756,852.8882814437795
550,9383.065550641,1746517220.9387267,,,,,,,,,,,,,
551,9387.267203607,1746517225.1401713,,,,,,,,,,,,,
552,9391.415727803,1746517229.2890441,,,,,,,,,,,,,
553,9395.800763548,1746517233.6740458,,,,,,,,,,,,,
554,9435.284371562,1746517273.1572533,0.04243448004126549,0.06181557849049568,0.5071165561676025,,,,,,,,,,
555,9441.792600872,1746517279.6657534,,,,,,,,,,,,,
556,9445.583990221,1746517283.4570992,,,,,,,,,,,,,
557,9449.522617099,1746517287.3956811,,,,,,,,,,,,,
558,9452.710907855,1746517290.5840008,,,,,,,,,,,,,
559,9546.739350469,1746517384.611809,0.034777458757162094,0.08957169950008392,0.5318043828010559,83.33134098429528,81.95980236257414,40.53403726415066,819.7675524318863,263.9046321601705,170.24498290698324,572.871227876089,349.19039921003633,525.1382177669138,819.8917256619898
560,9553.619757675,1746517391.4927042,,,,,,,,,,,,,
561,9557.685816211,1746517395.5588953,,,,,,,,,,,,,
562,9561.753108219,1746517399.62613,,,,,,,,,,,,,
563,9566.387220081,1746517404.2604816,,,,,,,,,,,,,
564,9605.529536971,1746517443.402587,0.16484671831130981,0.17616944015026093,0.5259601473808289,,,,,,,,,,
565,9612.93057181,1746517450.8036187,,,,,,,,,,,,,
566,9617.352469991,1746517455.225672,,,,,,,,,,,,,
567,9621.60397932,1746517459.4770973,,,,,,,,,,,,,
568,9625.962158633,1746517463.8349407,,,,,,,,,,,,,
569,9718.634749933,1746517556.507286,0.15438692271709442,0.18304890394210815,0.5319427847862244,64.38703797979748,77.49597223631696,39.29433513935055,635.8984424846691,260.3946330758543,114.54081906449342,535.0745602399237,217.90893804292023,524.0018649759386,730.0688736953833
570,9725.389304236,1746517563.2624524,,,,,,,,,,,,,
571,9729.638663403,1746517567.511806,,,,,,,,,,,,,
572,9733.761658652,1746517571.6347818,,,,,,,,,,,,,
573,9737.42769534,1746517575.3008847,,,,,,,,,,,,,
574,9776.271136184,1746517614.1439981,0.11166727542877197,0.13788142800331116,0.5687219500541687,,,,,,,,,,
575,9783.204257975,1746517621.0773246,,,,,,,,,,,,,
576,9787.386093785,1746517625.2592945,,,,,,,,,,,,,
577,9790.971012232,1746517628.8441765,,,,,,,,,,,,,
578,9794.546148083,1746517632.4193344,,,,,,,,,,,,,
579,9882.921332723,1746517720.7939765,0.060636963695287704,0.11679451912641525,0.5096096992492676,59.908855746116885,73.8525060970128,37.99114520615667,638.7164047460712,265.2655265844894,102.53923618715571,534.0802664108855,194.22655632655935,525.3012157461039,732.2922600781224
580,9889.562896445,1746517727.4359925,,,,,,,,,,,,,
581,9892.661216484,1746517730.5344422,,,,,,,,,,,,,
582,9896.761140602,1746517734.6343687,,,,,,,,,,,,,
583,9901.044377636,1746517738.9175944,,,,,,,,,,,,,
584,9940.136570387,1746517778.0094647,0.07329710572957993,0.08488930016756058,0.5594646334648132,,,,,,,,,,
585,9946.68864155,1746517784.5617273,,,,,,,,,,,,,
586,9950.82133926,1746517788.6945066,,,,,,,,,,,,,
587,9954.320092489,1746517792.1933217,,,,,,,,,,,,,
588,9958.46508174,1746517796.3382246,,,,,,,,,,,,,
589,10047.873101725,1746517885.745919,0.12286665290594101,0.1411176174879074,0.49578067660331726,104.32618276002773,76.41377259586466,35.664274180549626,853.2385995499849,263.25410729221966,220.50591337338895,581.3448895256444,438.562013847841,526.1249226654255,836.9341861548659
590,10054.835921628,1746517892.709008,,,,,,,,,,,,,
591,10058.460678648,1746517896.3337874,,,,,,,,,,,,,
592,10062.603514873,1746517900.4767373,,,,,,,,,,,,,
593,10067.030385814,1746517904.9034953,,,,,,,,,,,,,
594,10108.245972803,1746517946.118736,0.11749739944934845,0.06825417280197144,0.5425681471824646,,,,,,,,,,
595,10115.035923222,1746517952.9090798,,,,,,,,,,,,,
596,10118.900782311,1746517956.7739682,,,,,,,,,,,,,
597,10122.493961787,1746517960.3670697,,,,,,,,,,,,,
598,10126.897981611,1746517964.7712545,,,,,,,,,,,,,
599,10225.339895494,1746518063.2127504,0.1104363203048706,0.1820473074913025,0.5595808625221252,70.5616412750241,78.08119889173958,37.822631939217736,792.8337739684627,262.04858495713813,136.23768781987138,563.646043030984,265.0561335533842,524.6748383775952,804.8715791422446
600,10231.77113774,1746518069.6441238,,,,,,,,,,,,,
601,10236.127011186,1746518074.0002575,,,,,,,,,,,,,
602,10240.34423164,1746518078.2172441,,,,,,,,,,,,,
603,10244.478523483,1746518082.3517005,,,,,,,,,,,,,
604,10282.102460984,1746518119.9753523,0.16680654883384705,0.1308390349149704,0.5417109131813049,,,,,,,,,,
605,10288.105654079,1746518125.97879,,,,,,,,,,,,,
606,10292.318477745,1746518130.191653,,,,,,,,,,,,,
607,10297.210027659,1746518135.083281,,,,,,,,,,,,,
608,10301.499561802,1746518139.3727255,,,,,,,,,,,,,
609,10393.288803635,1746518231.1616185,0.1555452048778534,0.1499091237783432,0.5082058906555176,94.8914449601602,75.46470142780957,37.709217739712074,842.7664194690683,260.4595685702171,177.07194726643638,573.9694702196622,346.62359878237083,523.0048115266512,827.9881942001961
610,10400.329518127,1746518238.2025442,,,,,,,,,,,,,
611,10404.462636848,1746518242.3358214,,,,,,,,,,,,,
612,10408.711199538,1746518246.5843961,,,,,,,,,,,,,
613,10413.311493964,1746518251.1847012,,,,,,,,,,,,,
614,10451.761602046,1746518289.6343997,0.09836473315954208,0.09560476243495941,0.5006163716316223,,,,,,,,,,
615,10458.788071601,1746518296.6611807,,,,,,,,,,,,,
616,10462.599067269,1746518300.472151,,,,,,,,,,,,,
617,10466.661723361,1746518304.5348566,,,,,,,,,,,,,
618,10470.03706539,1746518307.9101894,,,,,,,,,,,,,
619,10561.57964672,1746518399.4524264,0.09193187206983566,0.1044163927435875,0.5337545275688171,72.09527960873716,77.03239970335882,38.93346063741184,737.2059128534033,260.06832632737985,126.28412109755018,535.7789623179513,243.15417184256893,523.5596996799045,770.6314952059796
620,10569.545475603,1746518407.4186957,,,,,,,,,,,,,
621,10573.985921191,1746518411.8591447,,,,,,,,,,,,,
622,10578.509395364,1746518416.3826568,,,,,,,,,,,,,
623,10582.669416379,1746518420.542464,,,,,,,,,,,,,
624,10624.237275091,1746518462.1102176,0.050545550882816315,0.12430345267057419,0.4958155155181885,,,,,,,,,,
625,10630.934993943,1746518468.8080013,,,,,,,,,,,,,
626,10635.302632635,1746518473.175851,,,,,,,,,,,,,
627,10640.17777746,1746518478.0508184,,,,,,,,,,,,,
628,10644.227442832,1746518482.100648,,,,,,,,,,,,,
629,10743.196614436,1746518581.069162,0.082130566239357,0.19141040742397308,0.5590056777000427,55.543720031998674,76.16162499626039,37.575837791698966,766.8556526038268,268.92802604473087,92.0979765989979,528.36727433154,160.4747389472759,523.8454280681595,781.4129472103566
630,10750.704636617,1746518588.5771036,,,,,,,,,,,,,
631,10755.509140905,1746518593.3822987,,,,,,,,,,,,,
632,10759.620040748,1746518597.4932787,,,,,,,,,,,,,
633,10764.452798684,1746518602.3259332,,,,,,,,,,,,,
634,10807.052244927,1746518644.9251833,0.14588592946529388,0.19345621764659882,0.5384631752967834,,,,,,,,,,
635,10813.910400855,1746518651.7835462,,,,,,,,,,,,,
636,10819.022224111,1746518656.8953187,,,,,,,,,,,,,
