Evaluation/100instances/transT_eval_mean,_timestamp,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/idleT_eval_mean,Training/Update/global_critic_loss,Evaluation/100instances/obj_eval_std,_step,Evaluation/100instances/transT_eval_std,Evaluation/100instances/mk_eval_std,Evaluation/100instances/obj_eval_mean,_runtime,Training/Update/job_actor_loss,Training/Update/machine_actor_loss,Evaluation/100instances/pt_eval_mean
,1746612835.6365786,,,,,0.4121128022670746,,894,,,,14526.042960087,0.059939946979284286,0.02693360112607479,
,1746612843.107153,,,,,,,895,,,,14533.505827091,,,
,1746612847.310212,,,,,,,896,,,,14537.708934532,,,
,1746612851.5314698,,,,,,,897,,,,14541.930102941,,,
,1746612855.7206664,,,,,,,898,,,,14546.119313484,,,
283.2942842212609,1746612946.330737,186.1210211662615,518.3921252647185,74.91508379114133,798.0722320094958,0.5040613412857056,104.64789597772572,899,40.344305859723974,59.98083386093052,792.2752083072389,14636.729807257,0.23262107372283936,0.20997042953968048,522.576521383253
,1746612953.7422779,,,,,,,900,,,,14644.14087695,,,
,1746612957.879825,,,,,,,901,,,,14648.278494481,,,
,1746612961.6127074,,,,,,,902,,,,14652.011305463,,,
,1746612965.3117642,,,,,,,903,,,,14655.710406531,,,
,1746613002.6945531,,,,,0.4380972385406494,,904,,,,14693.093420516,0.004290924407541752,0.03155611455440521,
,1746613009.9436145,,,,,,,905,,,,14700.342278913,,,
,1746613014.0320954,,,,,,,906,,,,14704.430592934,,,
,1746613017.8273742,,,,,,,907,,,,14708.225982713,,,
,1746613021.768343,,,,,,,908,,,,14712.167001929,,,
279.7750385667562,1746613113.0815063,206.70353878224705,527.0841170173603,75.51768831280906,806.3247160212517,0.5075146555900574,110.92658021859314,909,35.06416321625627,60.56057135127697,797.5321119084471,14803.480745809,0.16526944935321808,0.06351345777511597,520.5339274491272
,1746613120.352775,,,,,,,910,,,,14810.751378266,,,
,1746613124.1836226,,,,,,,911,,,,14814.582254866,,,
,1746613127.7257905,,,,,,,912,,,,14818.124471687,,,
,1746613131.6330945,,,,,,,913,,,,14822.0317002,,,
,1746613170.1607323,,,,,0.5107177495956421,,914,,,,14860.559600281,0.1782710999250412,0.1303892433643341,
,1746613176.9209924,,,,,,,915,,,,14867.319729329,,,
,1746613180.5859456,,,,,,,916,,,,14870.984589203,,,
,1746613184.1680567,,,,,,,917,,,,14874.566594507,,,
,1746613187.5871193,,,,,,,918,,,,14877.985668994,,,
278.89020022642774,1746613278.5380337,196.82325904169448,518.325931141515,77.25601399061475,801.0821197367395,0.448962539434433,109.34960578765286,919,36.40355308729154,59.75178298188501,793.6255056109992,14968.937208861,0.07868693768978119,0.06957757472991943,525.2106130360297
,1746613285.819891,,,,,,,920,,,,14976.218618242,,,
,1746613289.9137173,,,,,,,921,,,,14980.312489753,,,
,1746613293.8654544,,,,,,,922,,,,14984.264115743,,,
,1746613297.814476,,,,,,,923,,,,14988.213123062,,,
,1746613335.715381,,,,,0.5524904131889343,,924,,,,15026.114354313,0.14072741568088531,0.14377537369728088,
,1746613343.0051441,,,,,,,925,,,,15033.403807077,,,
,1746613346.9505384,,,,,,,926,,,,15037.349184774,,,
,1746613350.8730783,,,,,,,927,,,,15041.271670872,,,
,1746613354.5030167,,,,,,,928,,,,15044.901617153,,,
279.87247992247154,1746613445.4105666,159.34473450570857,505.85962867620185,75.64391712340559,756.0681765857964,0.43716365098953247,90.80705517592452,929,42.73178098488615,55.3117486439328,769.7266898024308,15135.809620688,0.11263217777013779,0.06599342077970505,522.4526792828428
,1746613453.3372498,,,,,,,930,,,,15143.735981964,,,
,1746613457.205169,,,,,,,931,,,,15147.603793214,,,
,1746613461.2609308,,,,,,,932,,,,15151.65953969,,,
,1746613465.2678246,,,,,,,933,,,,15155.666491889,,,
,1746613503.0312521,,,,,0.45965147018432617,,934,,,,15193.433051285,0.07243072986602783,0.05453084781765938,
,1746613510.1830344,,,,,,,935,,,,15200.58167456,,,
,1746613514.3555605,,,,,,,936,,,,15204.754166921,,,
,1746613518.2522743,,,,,,,937,,,,15208.650948355,,,
,1746613522.1089602,,,,,,,938,,,,15212.507634325,,,
275.7040933902599,1746613612.307434,198.36091333485194,512.6012416434843,78.79837532448413,790.5714347307879,0.5536855459213257,105.28516572377494,939,44.81680967487431,53.78669519353162,786.3883455533116,15302.706419149,0.12572060525417328,0.15938924252986908,524.9461408138767
,1746613619.8244033,,,,,,,940,,,,15310.223019002,,,
,1746613623.9038737,,,,,,,941,,,,15314.302519345,,,
,1746613627.7269237,,,,,,,942,,,,15318.125497251,,,
,1746613631.9727023,,,,,,,943,,,,15322.371387847,,,
,1746613670.078712,,,,,0.45933207869529724,,944,,,,15360.477476699,0.11412017792463303,0.064102903008461,
,1746613677.4837427,,,,,,,945,,,,15367.882356469,,,
,1746613681.3214781,,,,,,,946,,,,15371.720121615,,,
,1746613685.6168325,,,,,,,947,,,,15376.015430284,,,
,1746613689.9071448,,,,,,,948,,,,15380.305770158,,,
277.65010973010874,1746613783.6769953,218.3022284868304,525.8222065800243,79.1634313229722,847.9881903830974,0.48488712310791016,112.88471044065874,949,37.77970103724253,58.81067809493198,815.085253119178,15474.076060265,0.13264502584934235,0.11863172054290771,525.0776809697694
,1746613790.7908463,,,,,,,950,,,,15481.189517324,,,
,1746613794.387955,,,,,,,951,,,,15484.786565516,,,
,1746613798.3081472,,,,,,,952,,,,15488.706807652,,,
,1746613802.1574035,,,,,,,953,,,,15492.556067141,,,
,1746613840.244831,,,,,0.4364517331123352,,954,,,,15530.666911936,0.04797803983092308,0.021594224497675896,
,1746613847.7006972,,,,,,,955,,,,15538.099351702,,,
,1746613851.2598152,,,,,,,956,,,,15541.658409015,,,
,1746613855.3667588,,,,,,,957,,,,15545.765300601,,,
,1746613859.4047337,,,,,,,958,,,,15549.803203725,,,
277.7179563798433,1746613950.727942,202.50543743597575,516.0484182405302,77.8862337595986,791.2703572415348,0.5148340463638306,106.3639728011619,959,38.57744661108919,58.38020070227708,789.1396786782623,15641.127000848,0.21189682185649872,0.22089552879333496,526.6714430236684
,1746613957.845507,,,,,,,960,,,,15648.24417632,,,
,1746613961.6791255,,,,,,,961,,,,15652.077789194,,,
,1746613965.453517,,,,,,,962,,,,15655.852046548,,,
,1746613968.923362,,,,,,,963,,,,15659.321867539,,,
,1746614007.0440886,,,,,0.5599930286407471,,964,,,,15697.442873242,0.20595388114452362,0.07803519070148468,
,1746614014.0960608,,,,,,,965,,,,15704.494730062,,,
,1746614017.8972793,,,,,,,966,,,,15708.295929022,,,
,1746614021.4479911,,,,,,,967,,,,15711.84655207,,,
,1746614024.9369364,,,,,,,968,,,,15715.335520615,,,
277.4050743304735,1746614115.849403,220.6323128097444,516.6256460358927,74.75954828645636,816.5448222930324,0.4864072799682617,119.49074926753003,969,38.535926307074654,62.73623636491656,798.7978924283535,15806.248490927,0.16132968664169312,0.07098791748285294,525.1217255767214
,1746614123.4053428,,,,,,,970,,,,15813.80413716,,,
,1746614127.5434206,,,,,,,971,,,,15817.942175397,,,
,1746614131.3384326,,,,,,,972,,,,15821.737069893,,,
,1746614134.982383,,,,,,,973,,,,15825.380957353,,,
,1746614173.0457585,,,,,0.47514110803604126,,974,,,,15863.444612261,0.12829039990901947,0.077632836997509,
,1746614180.6343143,,,,,,,975,,,,15871.032939187,,,
,1746614184.732009,,,,,,,976,,,,15875.130684149,,,
,1746614188.8061998,,,,,,,977,,,,15879.204892657,,,
,1746614192.7387586,,,,,,,978,,,,15883.137366797,,,
277.2823704102859,1746614283.2682195,195.37676500787248,520.2331075717331,74.80516000363991,824.7510035546537,0.5145894289016724,106.16211565331326,979,39.92963957518119,54.32688017668947,804.1524082959216,15973.667304149,0.049962546676397324,0.03234734758734703,526.7557244082747
,1746614290.8881302,,,,,,,980,,,,15981.286842682,,,
,1746614295.0251217,,,,,,,981,,,,15985.423729432,,,
,1746614298.9037447,,,,,,,982,,,,15989.302363924,,,
,1746614303.0806339,,,,,,,983,,,,15993.479170147,,,
,1746614340.2476919,,,,,0.5363208055496216,,984,,,,16030.646606255,0.0840986967086792,0.04480838403105736,
,1746614347.870786,,,,,,,985,,,,16038.269504103,,,
,1746614351.7351513,,,,,,,986,,,,16042.133792993,,,
,1746614355.6211605,,,,,,,987,,,,16046.01977923,,,
,1746614359.1595423,,,,,,,988,,,,16049.558153264,,,
278.5959928233749,1746614447.5366628,197.79034563351945,526.651327347248,73.63987861862144,874.96805495045,0.5135666728019714,105.24932506671172,989,41.296969320055666,55.908842739276395,825.7371219464599,16137.93574792,0.13303302228450775,0.11961577087640762,523.425426156764
,1746614454.8721442,,,,,,,990,,,,16145.270806694,,,
,1746614458.5757544,,,,,,,991,,,,16148.974415433,,,
,1746614462.3017297,,,,,,,992,,,,16152.700293023,,,
,1746614466.3399007,,,,,,,993,,,,16156.762903435,,,
,1746614503.3659954,,,,,0.5254454016685486,,994,,,,16193.764749214,0.12742774188518524,0.06837227195501328,
,1746614510.0668252,,,,,,,995,,,,16200.465465035,,,
,1746614514.0083892,,,,,,,996,,,,16204.407051217,,,
,1746614518.1644244,,,,,,,997,,,,16208.563017451,,,
,1746614522.1329732,,,,,,,998,,,,16212.531675958,,,
277.0013234163828,1746614612.765851,183.81452678656763,519.8230808062741,76.17014489293369,802.6983970236209,0.4951189160346985,101.84601435639955,999,43.571112650286175,52.970516089640704,794.5834098101507,16303.164694853,0.09066519886255264,0.08756845444440842,525.4363849872906
,1746614620.2113473,,,,,,,1000,,,,16310.610081637,,,
,1746614623.666542,,,,,,,1001,,,,16314.065164247,,,
,1746614626.9845405,,,,,,,1002,,,,16317.383006808,,,
,1746614630.6451883,,,,,,,1003,,,,16321.043732876,,,
,1746614668.9977775,,,,,0.5010169148445129,,1004,,,,16359.396537626,0.09787599742412567,0.0966266319155693,
,1746614676.1622066,,,,,,,1005,,,,16366.560854113,,,
,1746614679.6169355,,,,,,,1006,,,,16370.015425184,,,
,1746614683.433098,,,,,,,1007,,,,16373.831717079,,,
,1746614687.1223238,,,,,,,1008,,,,16377.520851954,,,
273.7553744780424,1746614779.537889,195.5243086372652,515.8189583479052,78.50570333060512,829.9062044024996,0.479463666677475,107.79005765400034,1009,41.39515571752336,55.92588020106177,803.0367862348302,16469.93691244,0.07061844319105148,0.07689987868070602,524.989115597649
,1746614786.7050269,,,,,,,1010,,,,16477.103659536,,,
,1746614790.318601,,,,,,,1011,,,,16480.717303054,,,
,1746614793.818384,,,,,,,1012,,,,16484.216911278,,,
,1746614797.361766,,,,,,,1013,,,,16487.760303519,,,
,1746614834.4903955,,,,,0.4603714048862457,,1014,,,,16524.88917446,0.1646171659231186,0.15230350196361542,
,1746614842.223881,,,,,,,1015,,,,16532.622557549,,,
,1746614846.265633,,,,,,,1016,,,,16536.666136922,,,
,1746614850.4740186,,,,,,,1017,,,,16540.87262505,,,
,1746614853.8321724,,,,,,,1018,,,,16544.230762494,,,
268.9295743271024,1746614944.9510076,158.5786777101475,503.14621604366636,76.00533517405862,702.4451236459208,0.4653390944004059,94.91233636894627,1019,40.629424240103965,61.15456330153519,746.019283281243,16635.350084846,0.12980495393276215,0.04996887966990471,524.9920813499689
,1746614952.5690036,,,,,,,1020,,,,16642.967730357,,,
,1746614956.8022556,,,,,,,1021,,,,16647.200824579,,,
,1746614960.8768706,,,,,,,1022,,,,16651.275478721,,,
,1746614964.8349025,,,,,,,1023,,,,16655.23365374,,,
,1746615002.1539829,,,,,0.49155789613723755,,1024,,,,16692.5527241,0.10354501008987427,0.10904886573553085,
,1746615009.954893,,,,,,,1025,,,,16700.353585271,,,
,1746615014.1175766,,,,,,,1026,,,,16704.516339908,,,
,1746615018.1931372,,,,,,,1027,,,,16708.591840689,,,
,1746615022.326793,,,,,,,1028,,,,16712.725413293,,,
277.5012716439618,1746615111.6771195,177.3688260878022,513.4862528225235,75.0561423446503,797.0965888188571,0.5220483541488647,99.64062124562074,1029,43.28491091698919,55.39856476268621,788.0917476140271,16802.076260328,0.22451797127723694,0.2635864019393921,520.8958915717063
,1746615119.3493562,,,,,,,1030,,,,16809.747945786,,,
,1746615123.5515327,,,,,,,1031,,,,16813.950103906,,,
,1746615127.2199314,,,,,,,1032,,,,16817.618606553,,,
,1746615131.1587954,,,,,,,1033,,,,16821.557314279,,,
,1746615168.5700738,,,,,0.4954499900341034,,1034,,,,16858.968847909,0.16003842651844025,0.12115088850259781,
,1746615175.727426,,,,,,,1035,,,,16866.126026172,,,
,1746615179.4183795,,,,,,,1036,,,,16869.817017973,,,
,1746615183.5034506,,,,,,,1037,,,,16873.902030181,,,
,1746615187.2696674,,,,,,,1038,,,,16877.668313831,,,
281.5557268846084,1746615278.422267,194.90785598807057,513.5171162170758,77.3619562481468,790.9627231141006,0.4691677987575531,103.0181194094736,1039,41.619852968863555,56.43335728783962,787.9935666233183,16968.821508842,0.18190808594226837,0.08594992011785507,524.7262137848157
,1746615285.6190877,,,,,,,1040,,,,16976.017835233,,,
,1746615289.2099872,,,,,,,1041,,,,16979.608670445,,,
,1746615293.2167032,,,,,,,1042,,,,16983.615258356,,,
,1746615297.2527554,,,,,,,1043,,,,16987.651401115,,,
,1746615335.5731974,,,,,0.5032975077629089,,1044,,,,17025.97209501,0.16727347671985626,0.14529705047607422,
,1746615343.20229,,,,,,,1045,,,,17033.600997105,,,
,1746615346.7462914,,,,,,,1046,,,,17037.182942555,,,
,1746615350.4167562,,,,,,,1047,,,,17040.81546146,,,
,1746615354.5639164,,,,,,,1048,,,,17044.962519388,,,
278.37170613696765,1746615446.3099248,222.9764022290741,527.9456999776617,76.43631293138502,906.6919940884426,0.5215535759925842,122.09796598023513,1049,42.99405573072224,56.58778268955526,839.2231942232492,17136.708985317,0.26240310072898865,0.23149454593658447,524.234438423535
,1746615453.7726912,,,,,,,1050,,,,17144.174821183,,,
,1746615457.4158235,,,,,,,1051,,,,17147.814354768,,,
,1746615461.0566566,,,,,,,1052,,,,17151.455201011,,,
,1746615464.64047,,,,,,,1053,,,,17155.039131079,,,
,1746615502.9468153,,,,,0.5506970882415771,,1054,,,,17193.345678608,0.22427335381507874,0.26325181126594543,
,1746615510.7662632,,,,,,,1055,,,,17201.164948135,,,
,1746615514.6858335,,,,,,,1056,,,,17205.084428841,,,
,1746615518.2810314,,,,,,,1057,,,,17208.679649313,,,
,1746615521.849261,,,,,,,1058,,,,17212.24780636,,,
287.22741730353175,1746615610.7813976,211.8079274711763,548.8213225083986,76.92888814518659,999.9140535694664,0.5962395668029785,111.12346709642884,1059,38.04630167532287,55.36452158038438,886.0682599515634,17301.180384434,0.2604207694530487,0.2350628674030304,522.8215651492769
,1746615618.840087,,,,,,,1060,,,,17309.23884496,,,
,1746615623.0381792,,,,,,,1061,,,,17313.436815447,,,
,1746615626.8813343,,,,,,,1062,,,,17317.279978848,,,
,1746615630.789797,,,,,,,1063,,,,17321.188397074,,,
,1746615667.8837023,,,,,0.4678945541381836,,1064,,,,17358.282557705,0.13496169447898865,0.13374648988246918,
,1746615675.3533952,,,,,,,1065,,,,17365.752209651,,,
,1746615679.3664346,,,,,,,1066,,,,17369.765027934,,,
,1746615683.3817213,,,,,,,1067,,,,17373.780260299,,,
,1746615687.554166,,,,,,,1068,,,,17377.982918574,,,
275.206384418487,1746615778.1192796,431.8772383821109,556.307648390147,78.1868854756117,1051.0037933936803,0.5249170660972595,216.975363330032,1069,36.59500142819822,89.61156808520757,907.1807883499936,17468.518295783,0.11222972720861435,0.1337185502052307,523.0373368819133
,1746615785.739709,,,,,,,1070,,,,17476.138347384,,,
,1746615789.646403,,,,,,,1071,,,,17480.045131021,,,
,1746615793.5857282,,,,,,,1072,,,,17483.984274678,,,
,1746615797.5812778,,,,,,,1073,,,,17488.018849731,,,
,1746615834.6539319,,,,,0.4408514201641083,,1074,,,,17525.052813189,0.11807744950056076,0.08707097172737122,
,1746615842.187902,,,,,,,1075,,,,17532.586551757,,,
,1746615846.1845653,,,,,,,1076,,,,17536.583214689,,,
,1746615850.1812096,,,,,,,1077,,,,17540.579873433,,,
,1746615854.3495023,,,,,,,1078,,,,17544.74816265,,,
276.91829492201884,1746615945.8445098,278.9725765243774,534.678408743135,77.59725145488869,887.6144428623131,0.467172235250473,143.35098641817729,1079,34.7738234245795,67.05561948020667,834.1042429124966,17636.243592167,0.05735497549176216,0.09337359666824341,524.5086082147833
,1746615953.1633348,,,,,,,1080,,,,17643.561951897,,,
,1746615957.1040728,,,,,,,1081,,,,17647.502682205,,,
,1746615961.039915,,,,,,,1082,,,,17651.438489598,,,
,1746615965.0994105,,,,,,,1083,,,,17655.497996891,,,
,1746616003.5686002,,,,,0.6299430131912231,,1084,,,,17693.967310121,0.17323938012123108,0.07778127491474152,
,1746616011.0119448,,,,,,,1085,,,,17701.410575376,,,
,1746616015.2341542,,,,,,,1086,,,,17705.632714002,,,
,1746616019.6833935,,,,,,,1087,,,,17710.082060676,,,
,1746616023.6793807,,,,,,,1088,,,,17714.077972132,,,
284.1861523219868,1746616114.9618506,172.72060339177278,519.1344012469228,77.72982472357818,829.4929856988795,0.5539690852165222,103.04676335111675,1089,36.37944139389244,57.85661416826392,805.9594280928437,17805.362197423,0.15201745927333832,0.0698418989777565,524.1781071253134
,1746616122.3484511,,,,,,,1090,,,,17812.747180051,,,
,1746616125.721386,,,,,,,1091,,,,17816.120038092,,,
,1746616129.1790876,,,,,,,1092,,,,17819.577612024,,,
,1746616132.9642358,,,,,,,1093,,,,17823.362837737,,,
,1746616171.409629,,,,,0.5092839598655701,,1094,,,,17861.808357378,0.19646264612674713,0.15926717221736908,
,1746616178.5222023,,,,,,,1095,,,,17868.92108457,,,
,1746616182.4952197,,,,,,,1096,,,,17872.893818008,,,
,1746616186.4996138,,,,,,,1097,,,,17876.898288993,,,
,1746616190.2144518,,,,,,,1098,,,,17880.613144316,,,
277.80535056409923,1746616280.9115977,162.02777724551242,509.0629961971424,78.10513608051694,735.3849919589395,0.5261247754096985,94.03724753944181,1099,39.01565856276067,57.36052807850455,763.7025288531736,17971.310619646,0.1777840256690979,0.1457487791776657,525.9056586948025
,1746616288.7264977,,,,,,,1100,,,,17979.125203578,,,
,1746616292.6967115,,,,,,,1101,,,,17983.095271009,,,
,1746616296.2585285,,,,,,,1102,,,,17986.657139404,,,
,1746616299.7593963,,,,,,,1103,,,,17990.157977781,,,
,1746616337.1341734,,,,,0.556828498840332,,1104,,,,18027.533089607,0.22717562317848206,0.12776552140712738,
,1746616345.2258334,,,,,,,1105,,,,18035.624481074,,,
,1746616349.009485,,,,,,,1106,,,,18039.408168329,,,
,1746616352.858489,,,,,,,1107,,,,18043.257029023,,,
,1746616356.3580015,,,,,,,1108,,,,18046.757755646,,,
275.5602092822187,1746616446.5393457,144.4629525140876,500.22579444920774,74.99039143134928,710.7430203001038,0.46400147676467896,82.66590627462344,1109,44.60533605563715,48.440644470700214,750.035161526342,18136.938324251,0.0026391528081148863,0.018780315294861794,526.3389844254344
,1746616454.1209576,,,,,,,1110,,,,18144.519743192,,,
,1746616458.0000463,,,,,,,1111,,,,18148.398633015,,,
,1746616462.2546666,,,,,,,1112,,,,18152.653322052,,,
,1746616466.3224452,,,,,,,1113,,,,18156.721157617,,,
,1746616503.4807239,,,,,0.5629871487617493,,1114,,,,18193.8794957,0.1619882881641388,0.12168244272470474,
,1746616511.5096664,,,,,,,1115,,,,18201.908338943,,,
,1746616515.7255912,,,,,,,1116,,,,18206.124250348,,,
,1746616519.8584085,,,,,,,1117,,,,18210.257005509,,,
,1746616524.1409557,,,,,,,1118,,,,18214.539578105,,,
272.15506458667653,1746616614.1552634,168.9607223511002,497.9492666570711,76.59959147485027,695.9545599871044,0.4830451011657715,96.11426954227234,1119,38.42483318177654,57.84149014645557,742.1012266778428,18304.554390166,0.12379702180624008,0.11080294102430344,525.2717077570926
,1746616621.7265687,,,,,,,1120,,,,18312.125302935,,,
,1746616625.683678,,,,,,,1121,,,,18316.08240341,,,
,1746616629.6860986,,,,,,,1122,,,,18320.08463983,,,
,1746616634.0072618,,,,,,,1123,,,,18324.405876385,,,
,1746616671.6135647,,,,,0.5407949090003967,,1124,,,,18362.012444482,0.1444806456565857,0.07260864228010178,
,1746616679.2112231,,,,,,,1125,,,,18369.609810879,,,
