,summary,config,name
0,"{'Evaluation/100instances/idleT_eval_mean': 915.2294944780012, 'Evaluation/100instances/idleT_eval_std': 187.00249279753152, 'Evaluation/100instances/mk_eval_mean': 531.11734863216, 'Evaluation/100instances/mk_eval_std': 58.867301266661855, 'Evaluation/100instances/obj_eval_mean': 823.1560683992604, 'Evaluation/100instances/obj_eval_std': 104.45831658145852, 'Evaluation/100instances/pt_eval_mean': 470.17030158264265, 'Evaluation/100instances/pt_eval_std': 68.2115539563941, 'Evaluation/100instances/transT_eval_mean': 282.74605261069377, 'Evaluation/100instances/transT_eval_std': 41.15460854493455, 'Training/Update/global_critic_loss': 0.5801987051963806, 'Training/Update/job_actor_loss': 0.1940719038248062, 'Training/Update/machine_actor_loss': 0.18314743041992188, '_runtime': 47131.055863652, '_step': 2038, '_timestamp': 1745951115.3443477, '_wandb': {'runtime': 47131}}","{'LR': 0.001, 'GAMMA': 0.99, 'LAMDA': 0.98, 'n_job': 6, 'device': 'cuda:0', 'lr_eps': 1e-05, 'n_edge': 2, 'epsilon': 0.2, 'K_epochs': 5, 'load_pth': {'Exist_epi': [2840, 2840, 2840, 2840, 2840, 2840], 'Exist_jme': [[6, 6, 2], [10, 6, 2], [20, 6, 3], [10, 10, 2], [15, 10, 2], [20, 10, 5]]}, 'CLIP_GRAD': 0.5, 'env_batch': 16, 'eval_freq': 10, 'eval_seed': 1, 'gcn_layer': 3, 'learn_eps': False, 'm_scaling': 1, 'n_machine': 6, 'weight_ec': 0.4, 'weight_mk': 0.4, 'weight_tt': 0.2, 'mask_value': 1, 'train_seed': 0, 'buffer_size': 5, 'decay_ratio': 0.96, 'episode_num': 4000, 'eval_sample': 100, 'fig_scaling': 100, 'ENTROPY_BETA': 0.01, 'log_to_wandb': True, 'use_lr_decay': True, 'gcn_input_dim': 12, 'resample_freq': 5, 'use_grad_clip': True, 'eval_data_type': 'random', 'gcn_hidden_dim': 128, 'reward_scaling': {'scaling_divisor': 1}, 'use_load_model': False, 'use_orthogonal': False, 'decay_step_size': 20, 'load_model_type': 0, 'mlp_actor_layer': 3, 'critic_input_dim': 128, 'mlp_critic_layer': 3, 'critic_hidden_dim': 128, 'trained_model_pth': '/remote-home/iot_wangrongkai/FJSP-LLM-250327/20241229-DTr-FJSP/MOFJSP-DRL/trained_model/', 'machine_hidden_dim': 128, 'random_weight_type': '01', 'mlp_fea_extract_layer': 3, 'neighbor_pooling_type': 'average'}",Instance_J6M6E2-Weight_0.40.40.2-BS_16-Seed_0-773574
