,summary,config,name
0,"{'Evaluation/100instances/idleT_eval_mean': 607.8727808102489, 'Evaluation/100instances/idleT_eval_std': 181.59527231626944, 'Evaluation/100instances/mk_eval_mean': 541.1907658253127, 'Evaluation/100instances/mk_eval_std': 57.5369381631652, 'Evaluation/100instances/obj_eval_mean': 722.54016340293, 'Evaluation/100instances/obj_eval_std': 93.74490112269709, 'Evaluation/100instances/pt_eval_mean': 524.9884007897216, 'Evaluation/100instances/pt_eval_std': 77.04703008625857, 'Evaluation/100instances/transT_eval_mean': 264.5969221640837, 'Evaluation/100instances/transT_eval_std': 38.82857411732627, 'Training/Update/global_critic_loss': 0.5118188858032227, 'Training/Update/job_actor_loss': 0.10595271736383438, 'Training/Update/machine_actor_loss': 0.0855979397892952, '_runtime': 54897.881914392, '_step': 3999, '_timestamp': 1746052204.212602, '_wandb': {'runtime': 54975}}","{'LR': 0.001, 'GAMMA': 0.99, 'LAMDA': 0.98, 'n_job': 6, 'device': 'cuda:0', 'lr_eps': 1e-05, 'n_edge': 2, 'epsilon': 0.2, 'K_epochs': 5, 'load_pth': {'Exist_epi': [2840, 2840, 2840, 2840, 2840, 2840], 'Exist_jme': [[6, 6, 2], [10, 6, 2], [20, 6, 3], [10, 10, 2], [15, 10, 2], [20, 10, 5]]}, 'CLIP_GRAD': 0.5, 'env_batch': 16, 'eval_freq': 10, 'eval_seed': 1, 'gcn_layer': 3, 'learn_eps': False, 'm_scaling': 1, 'n_machine': 6, 'weight_ec': 0.4, 'weight_mk': 0.4, 'weight_tt': 0.2, 'mask_value': 1, 'train_seed': 0, 'buffer_size': 5, 'decay_ratio': 0.96, 'episode_num': 4000, 'eval_sample': 100, 'fig_scaling': 100, 'ENTROPY_BETA': 0.01, 'log_to_wandb': True, 'use_lr_decay': True, 'gcn_input_dim': 12, 'resample_freq': 5, 'use_grad_clip': True, 'eval_data_type': 'random', 'gcn_hidden_dim': 128, 'reward_scaling': {'scaling_divisor': 1}, 'use_load_model': False, 'use_orthogonal': False, 'decay_step_size': 20, 'load_model_type': 0, 'mlp_actor_layer': 3, 'critic_input_dim': 128, 'mlp_critic_layer': 3, 'critic_hidden_dim': 128, 'trained_model_pth': '/remote-home/iot_wangrongkai/FJSP-LLM-250327/20241229-DTr-FJSP/MOFJSP-DRL/trained_model/', 'machine_hidden_dim': 128, 'random_weight_type': '01', 'mlp_fea_extract_layer': 3, 'neighbor_pooling_type': 'average'}",Instance_J6M6E2-Weight_0.40.40.2-BS_16-Seed_0-301677
