runtime,best_objective,Makespan,MachineEC,MachineIdleT,TransEC
60.06399989128113,864.3684280770724,1032.9549001897733,437.6033381341872,497.628086760456,385.4694902165283
60.13199996948242,979.9964202091787,1065.8444238836596,505.1309403019235,613.4401991179672,531.1509744387929
60.0789999961853,1082.248171782039,1116.4200057662356,508.1996682546755,783.3803246992054,595.240861469962
60.09500002861023,1226.8146121452114,1209.6255820455117,538.3529148791167,1139.2725952280787,359.57087642064226
60.06500005722046,1036.557287484281,1105.9962550868545,471.5127326273602,810.0311749831674,407.7061120266412
60.05999994277954,890.1301390831687,1011.0909454518089,528.7699140851148,443.99323743715934,482.9425014676767
60.08999991416931,1576.0439280900123,1336.318641244516,547.3133496540955,1739.1460329581992,634.6635927364406
60.068000078201294,1234.0711705801732,1221.8941798808567,562.2167173418189,1078.9420513446316,444.24995576625236
60.062999963760376,853.3364138061588,1080.0204295335739,557.9751993657972,288.33380710053564,414.0231970309801
60.062999963760376,1027.9633416226488,1141.9728837447979,604.6848631456955,590.9239255229436,464.6533632863694
60.06500005722046,935.2537525432707,1077.5415693695884,465.80602465098985,586.529211162124,416.51515235094854
60.07200002670288,885.9901885754606,1037.970863781321,498.06208139290845,516.5154448689451,324.85416279095296
60.08800005912781,921.6893752624414,1041.8664175842855,501.19417423091414,554.0162333971504,414.2932258875072
60.0699999332428,992.3389210173694,1036.0885534783026,489.0552528250332,728.360243762969,454.6865049542373
60.07099986076355,844.2823745278075,1018.9611933209039,490.26378796871404,413.6695240512129,375.62286195737624
60.062999963760376,1173.5772827955404,1243.1753988064102,500.6571829350517,953.9840584116758,472.25313367142707
60.06499981880188,1096.9815150895108,1115.4372644063073,472.0024393453951,935.8498054364385,438.3285570712719
60.05999994277954,993.2709091603045,1025.7662937226437,433.1966792334077,864.2585328601342,319.9115341691512
60.0699999332428,1299.9466893415301,1139.3653370664938,443.771697912086,1443.0792489682167,447.3008788140578
60.06099987030029,1125.8395443960922,1220.5873963231686,576.736314327668,775.8536346827918,482.8430313132037
60.05799984931946,916.4092049692913,986.3883694930236,391.499650359325,675.5871384803522,475.0957081810544
60.07200002670288,1024.3870210600455,1120.638283426698,474.713077014828,826.9720684367244,277.2882475437266
60.08200001716614,1279.9332230748628,1218.1536822558323,502.16662848992826,1315.9666000248917,327.09229383300965
60.06399989128113,1054.0195901184034,1051.018297733579,503.5950916248173,852.5840959342751,455.7029800066732
60.07599997520447,954.3452356673956,1087.6831670551178,526.84300518758,588.3950845315757,365.88366478843125
60.07100009918213,1596.5512376852873,1327.0825086365676,602.3158478300963,1791.1895100587433,541.5804553756225
60.06400012969971,1441.0308490762702,1307.5424392918453,535.2353623320881,1459.095365958006,601.4079102174721
60.06399989128113,911.7001164688688,1067.4087690667604,449.3744874245299,582.4687925486755,359.9964842644119
60.069000005722046,923.9415895136701,1018.2719227715969,505.6048850489105,578.1406946020411,415.67294272325324
60.08200001716614,915.9046475432233,1098.8018807602464,545.7738673500398,474.58086186423355,341.2100177670767
60.1010000705719,957.7158482462012,1062.7482551954297,501.3892876899351,584.2829572987364,491.7382408628034
60.07499980926514,1108.8545040262045,1231.3197819525283,554.0219683121114,824.998695565846,323.5916284700511
60.09700012207031,953.7201567454578,1026.1891869015783,518.2513676586133,624.443697544292,430.8322795183217
60.08400011062622,1262.7580987584054,1219.0612012023912,526.8717263321364,1081.3541268023737,659.2163851182235
60.07599997520447,840.7408625991706,1056.5558218343533,523.7065392981756,333.35822635919715,376.4631380124001
60.08500003814697,1941.3355650156684,1426.5224404360033,569.4713422386433,2578.773398416504,557.1434628960412
60.06500005722046,1025.3376307864683,1042.2089517012064,456.147913074668,813.573088775076,502.82824683044106
60.0939998626709,1254.1013676796922,1235.4966219773899,504.73428708154734,1200.2055690567138,389.6338821671593
60.08099985122681,946.2864314202141,1098.169985453702,501.39311489926007,545.6334432943838,441.0390698063783
60.08299994468689,1126.8272623338526,1115.2492781839624,471.9298895121196,986.6568700275634,486.46423622197153
60.06599998474121,1291.5951615157496,1169.3660696966697,493.2065935366177,1348.157529225796,436.5154226605815
60.07599997520447,1305.3503133424638,1214.2949947624074,516.2955605896424,1397.0263967998176,271.5176624085832
60.04800009727478,800.6192162115753,1031.2391856970723,522.9881817129842,231.3503625413996,431.9406211549641
60.062999963760376,824.0587722726648,984.1713137317789,545.0461258910918,330.0125813740028,401.8338193695763
60.06099987030029,1009.0172719616066,1023.8325159839816,472.15155037111015,835.9869477091331,381.14433167958316
60.055999994277954,742.1074670808049,940.3388749512826,484.9458207121173,279.28180069947064,301.40434267828323
60.062999963760376,1193.3390909848492,1186.2347715716433,568.040162440701,1000.4094994054476,457.32658808866154
60.09100008010864,1394.4122344362313,1217.8808333649636,520.2502739466199,1554.6652971893286,386.4683631793318
60.06099987030029,1056.1735627229582,1141.0412697248864,514.6133412626408,774.1090827424395,421.3404261548575
60.0789999961853,1151.8489130048933,1119.2692308632465,509.9985498263472,1070.8294735032082,359.05005663886277
60.062999963760376,1116.6577183662225,1148.6373135966664,526.5134647932185,922.2267100894642,388.5336148724141
60.07699990272522,1061.3944348079735,1209.9954425507856,525.230236277204,793.0275876239917,250.46564113590466
60.07799983024597,1007.3903256471383,1036.3413401786383,439.019966628724,797.2038905878373,491.82123344529117
60.08800005912781,909.0173981867022,1033.3182646005548,499.0239388063105,463.6326223890103,553.1373393417598
60.07799983024597,1303.9497553183676,1204.2215305031896,520.7987721447716,1292.862701695266,483.9827679053824
60.07699990272522,1101.4280086137092,1073.310508241582,447.6533457479639,1020.8755565481898,423.4612219930743
60.074000120162964,1373.560595380458,1243.8465246077087,496.3253117542072,1420.238868636482,546.981566905494
60.14300012588501,989.6467243062176,1042.2742715336217,470.8875760244625,799.0832825612214,323.7433612924762
60.07599997520447,1299.7672427177965,1148.1535369305764,496.54332040014333,1256.0385578786045,697.3653831703346
60.05999994277954,1150.345177368113,1125.4041066968744,435.6141824758254,1120.0059112959614,389.6774859032421
60.08099985122681,1325.5153264857204,1209.540500902578,493.5324170744361,1448.1000820069835,325.23063246060747
60.055999994277954,943.9913454548238,1051.550916005656,514.6506602371663,589.0164906575994,409.5205934732744
60.05799984931946,998.0147576498036,1096.3210121684979,495.21247974870744,714.7489220704258,377.50896027375575
