runtime,best_objective,Makespan,MachineEC,MachineIdleT,TransEC
240.3730001449585,1209.307348501521,861.0356263048975,526.1620719211886,1499.6456808694131,272.84998431660614
240.3289999961853,1674.0411436459501,977.7004385070134,463.45205023216795,2583.6390831201525,320.6225745110812
240.13100004196167,1513.4952952797655,955.0210456094255,521.428746927386,2152.6241997580496,309.3284918091048
240.14400005340576,2129.020970293555,1082.9824856000446,532.1554097319982,3558.123294290227,298.5824722232337
240.1289999485016,2071.9946990470435,1065.4414010760809,486.82656330374067,3472.062153489883,311.3132594958077
240.1579999923706,1080.4628873923295,903.6238361595039,567.1358871501973,1060.6844456816298,339.4260989789851
240.1840000152588,1819.8186440876243,1055.6237971292603,507.5214908281988,2834.8118961621276,303.1788521989487
240.12800002098083,1408.8203541018374,931.748675793338,499.1124208955421,1938.3944007709106,305.5907755896055
240.14199995994568,1422.4237954878665,933.8956596863522,538.269319692301,1912.719432701006,342.35015328001435
240.1670000553131,1440.91698198707,922.0978900207825,453.61789033489634,2075.1700403961177,302.813268431756
240.1529998779297,1512.632606769463,912.1013209442208,467.68465724884163,2228.5437471249293,346.50358321133217
240.1380000114441,1311.2388382140284,885.8646618041402,480.86479193338374,1739.0957854617682,344.54371267155847
240.1489999294281,1879.5635400101153,1088.008076014441,539.3094219935473,2963.9838379767566,215.21502808108744
240.20000004768372,1194.724571833463,849.1664660941017,462.1395772487175,1504.2376843911488,342.53540369937826
240.22899985313416,1180.093878010823,777.8109849122994,470.8588012568945,1577.5954336533819,247.93895040896243
240.13499999046326,1763.9572839719635,1064.7059480039493,565.488672334969,2618.6730362586127,322.0511066647558
240.15700006484985,1294.889639621538,851.3904630641873,448.06324118446696,1785.0589264427006,305.42293672498016
240.19900012016296,1555.449378759878,937.5006084768069,474.35065669688527,2306.9897460439947,339.56487136401563
240.1050000190735,1270.741870970556,894.8801273349874,511.40207224473903,1569.5826567531913,401.979642186944
240.11800003051758,1295.3287884222614,868.1034765724628,491.6859086201058,1710.3705043587906,336.32416300858677
240.11699986457825,1428.4335132801784,949.6563183019217,507.440544477256,1970.5195800444092,286.9346807537181
240.1119999885559,2014.4244171875996,1114.5906781173148,548.3725538947333,3196.6513097900493,352.8930023338023
240.14399981498718,1253.430528121746,870.6497563498583,483.1019578446673,1556.4606142597165,446.72798370024486
240.13499999046326,1430.3287432285051,924.9841100919364,515.3469347866538,1975.8980370890386,319.18555220726796
240.1800000667572,1293.0188883227024,903.5084253235675,498.3706315742106,1642.6805475178824,375.97523278219165
240.14100003242493,1555.8302051106475,978.8031986815055,537.6168333225737,2222.4196466195854,301.47166830590743
240.2110002040863,1198.2063293478334,915.2872845216716,553.7531965780238,1336.8672872985908,379.21610994259413
240.12299990653992,1453.9606785738913,994.3287928322652,545.6575567392501,1841.7586762216208,506.3133412831837
240.10000014305115,924.723964220514,817.1990385744145,515.3279411220497,779.9861379494588,398.59358581072377
240.09999990463257,1066.1795249040697,826.5033508250785,504.59945557211813,1145.3206963949096,378.05061893613555
240.1470000743866,1133.5343331449192,903.331982921678,484.80094309619534,1244.216131762424,402.9735501640008
240.114000082016,1790.737317664457,1015.8042371878198,468.92138256945253,2837.713482673927,308.80838345988377
240.09100008010864,1115.690601595283,859.8498000891495,492.9992579790096,1277.2950978410272,318.1646961580413
240.17300009727478,1478.3288433111884,949.3607027098418,495.86092665607015,2083.839321218509,333.52231538709896
240.1840000152588,1256.3795729093404,871.1460233672279,475.46091294531135,1675.2067646355683,238.27046265048637
240.18999981880188,1016.4288481631495,770.1226774467834,455.79757209081555,1182.6883366746852,264.9270683911789
240.2220001220703,1432.7111762747363,903.6006706934429,478.4489593933771,2038.215227878536,323.0261654429692
240.17799997329712,1400.5403856570424,931.3614002572302,484.46276400180733,1949.098910978893,272.8557778093495
240.1010000705719,1209.8354734433499,871.6047673877925,459.2878730065487,1506.3298383886722,374.7324096507221
240.1360001564026,1316.7153250617616,893.7484589533783,461.64634565608856,1725.8562541352633,421.07450781934693
240.12400007247925,1591.7849283195721,979.7846032026588,535.2399228798503,2290.3984308901036,348.07872765263625
240.14600014686584,1624.6863522632796,994.056918452099,517.7058800283851,2379.0501358523097,341.80589265081016
240.13100004196167,1110.4782607283705,807.3880745827847,440.40545039004866,1359.312514060571,338.17922557504437
240.20000004768372,1367.9771902706134,943.7605460339828,493.21599344043295,1695.4365711138757,575.0597301764838
240.14400005340576,1186.091652401575,828.7615590941339,492.6486740843097,1522.1326582248028,243.37247920138145
240.17999982833862,1160.7953052271444,855.3359017556147,435.46124729668134,1488.875533325878,244.63116137937433
240.14000010490417,1535.2628998184823,932.647549009352,465.3611686398349,2285.11114361789,310.07477655825875
240.12399983406067,1220.5813805901296,831.6176067515128,479.34225521775846,1587.692405164918,305.6023686822695
240.15000009536743,1358.7337232128752,908.862640366042,552.9146694919873,1786.7883419482382,296.53731245184076
240.11700010299683,1381.4067238685982,905.7049023296794,491.6069142337262,1909.8698361386619,292.67031393885543
240.15400004386902,1925.5659052714564,1069.629329435967,530.9962048677266,3089.510223516995,247.5580107159048
240.125,1433.602442837911,894.9430031616579,499.9188758079718,2041.0633759615228,296.16170432724965
240.15100002288818,1192.3987593013258,851.5448505305028,476.51791559673984,1468.5012633515246,368.8657375490943
240.11999988555908,1868.4200059240015,1063.9588465840357,505.62552791078275,2916.5276192828715,369.87604206462834
240.1139998435974,1107.494163900327,848.510591224943,523.6866919353904,1238.315943039891,316.4443671011865
240.114000082016,1231.2349694261031,803.3502799263198,392.1272427671004,1682.8884072094934,399.4429873246885
