runtime,best_objective,Makespan,MachineEC,MachineIdleT,TransEC
60.04100012779236,466.01705592142093,461.0824341285914,469.36120923458685,136.91910182904587,195.3597892226561
60.02800011634827,465.6442540855477,503.1949734615988,472.52207518196377,79.21671870903717,218.35373572253854
60.0220000743866,514.0478025373358,535.73324899382,514.6572722128665,145.9250654026111,177.60783946808363
60.02799987792969,471.80885491149735,443.44185913413617,488.932383586647,142.7059645838486,208.8838599482231
60.039000034332275,474.0550218567152,524.7998843764203,528.5636949663661,75.6140296454021,112.31989130719892
60.02300000190735,435.79972545893867,506.62177746241974,393.5078947947611,86.10667251899486,206.52593774234185
60.02400016784668,551.3467460977897,548.2587125210462,538.7952667110604,193.6684907471783,195.28879053037795
60.020999908447266,481.97819587866934,512.524489654816,488.30728753904293,106.7334620310949,194.7605009434388
60.02199983596802,513.7709349692656,516.2825893383042,512.0356373840159,147.03313703470718,218.1519473322731
60.04699993133545,548.159175092992,527.6890341616688,485.9119813450982,235.01596866296762,243.56190712548994
60.020999908447266,468.361233448335,492.4760056586445,445.4926738854865,122.23057934396411,221.40764946548472
60.02999997138977,481.79778988064544,495.53857491568067,435.62190718583855,189.262258618078,168.14346796403265
60.02799987792969,543.2424779382213,532.3044173681047,535.5567480402331,187.50865702687557,205.47274482067937
60.025999784469604,509.52934185045336,541.801698669075,556.693049469239,98.60546001547792,153.44629294468297
60.02400016784668,546.1081163554038,577.7067949960766,521.1019811150968,174.7263351555922,183.47035924348796
60.02400016784668,559.5980665390215,547.1064327285325,494.65627051284986,246.8719149684636,220.721096275415
60.02300000190735,513.3263393626917,522.944633676392,518.3220648239144,181.72071135701952,120.65687709880672
60.026999950408936,534.3253963705163,556.7053394909286,471.6961427262077,205.39605728943374,204.03190283944127
60.0239999294281,617.7788730495438,608.5869977089185,503.48475760625604,326.5733404769016,211.6041736635661
60.02300000190735,520.6606507434561,530.0198191781819,487.6078966745931,162.75837875671846,242.53106449829386
60.02499985694885,518.1155370726422,531.1226493023647,535.1459920452223,145.22282840443478,167.59474585916678
60.01900005340576,427.8939681978231,475.2221595823223,442.57417471788517,81.09816167661518,141.68084903546963
60.02799987792969,498.2151662346234,510.6374731191394,427.82208476434624,163.5593565317035,287.03800234273865
60.032999992370605,504.08433410374124,504.6193424716467,543.365238462225,135.07727883834647,154.29795097427
60.01800012588501,544.3065584647318,520.3351742669195,514.1449100405227,226.4790430366857,199.61453763540288
60.0310001373291,509.82725051703295,500.90522420713586,504.1366527576361,166.73291013454264,205.58667838653548
60.0239999294281,443.2999817137815,478.5819828467705,453.5769502279012,110.39721100789068,131.38762040378248
60.03000020980835,457.21887077236755,468.8497116301246,503.00856131595316,88.83510080827773,164.7076063531268
60.03500008583069,482.129777094958,513.9162389216295,463.1402206924733,119.06140983528383,218.41314657601663
60.02999997138977,487.4580395180395,497.38489667117403,426.0805369370684,205.35927685886037,179.64077665599174
60.03200006484985,611.6438445268356,598.3335802766808,549.6932602393537,278.91312473559094,204.33929213092642
60.019999980926514,618.3275600599032,596.9023323870782,515.0073062683136,277.7674983958332,312.2835261970657
60.03400015830994,546.7348825863492,543.5020853659735,544.1599191672846,163.43308907532946,231.48422571457093
60.02300000190735,520.7991135549091,501.20971283712413,511.5660330059845,199.05918558802085,180.32570491228697
60.02500009536743,504.1943808724531,516.8391618468879,530.3666464398684,120.4968801186049,185.56652755154255
60.0220000743866,455.49689281060125,437.2015320430458,465.2096302607392,124.53593180507917,223.59027583527754
60.03699994087219,506.5420803913988,478.8468853493947,431.77696557722106,267.5530453492477,176.3566094052673
60.02900004386902,495.34916088370323,535.0654709147439,481.87923632015776,143.8789829318111,155.09842408509073
60.02800011634827,592.5930333738529,597.8886964497028,555.5616580770167,190.81758634751185,274.42928512080175
60.02799987792969,505.49978911079745,550.320093277705,527.8284884069327,95.38540745816007,180.43096726839136
60.026000022888184,457.47258204982603,452.8427795273919,476.90752745923834,108.04060086009838,211.78109455567267
60.020999908447266,446.53801070012975,462.881943348588,445.78774678421837,128.58992536036416,158.17082251430784
